Date,Predicted_Load
2023-01-24,1928.9731
2023-01-24,1861.3522
2023-01-24,1860.1375
2023-01-24,1885.5028
2023-01-24,1972.8805
2023-01-24,2139.168
2023-01-24,2302.1536
2023-01-24,2363.714
2023-01-24,2240.9863
2023-01-24,1955.1427
2023-01-24,1856.5546
2023-01-24,1768.1606
2023-01-24,1770.979
2023-01-24,1793.4672
2023-01-24,1927.1852
2023-01-24,2111.092
2023-01-24,2267.4248
2023-01-24,2549.2942
2023-01-24,2550.4744
2023-01-24,2525.582
2023-01-24,2413.093
2023-01-24,2288.8096
2023-01-24,2134.8433
2023-01-24,1989.8292
2023-01-25,1972.7422
2023-01-25,1888.6381
2023-01-25,1877.302
2023-01-25,1877.0553
2023-01-25,1958.1122
2023-01-25,2132.5679
2023-01-25,2286.5208
2023-01-25,2345.913
2023-01-25,2302.3267
2023-01-25,2106.127
2023-01-25,1978.1871
2023-01-25,1827.8839
2023-01-25,1783.2585
2023-01-25,1765.7284
2023-01-25,1874.6047
2023-01-25,2022.8805
2023-01-25,2249.469
2023-01-25,2543.78
2023-01-25,2616.262
2023-01-25,2594.0933
2023-01-25,2461.2397
2023-01-25,2359.6724
2023-01-25,2189.7595
2023-01-25,2071.054
2023-01-26,1954.9
2023-01-26,1915.0061
2023-01-26,1882.7708
2023-01-26,1890.7849
2023-01-26,1972.4141
2023-01-26,2091.5713
2023-01-26,2265.6448
2023-01-26,2312.8687
2023-01-26,2150.556
2023-01-26,1931.7019
2023-01-26,1790.0593
2023-01-26,1672.2167
2023-01-26,1717.4116
2023-01-26,1729.5487
2023-01-26,1829.8446
2023-01-26,2031.3951
2023-01-26,2226.644
2023-01-26,2556.3118
2023-01-26,2599.3862
2023-01-26,2500.8257
2023-01-26,2450.6404
2023-01-26,2307.9333
2023-01-26,2185.6914
2023-01-26,2047.9303
2023-01-27,1979.7793
2023-01-27,1898.3337
2023-01-27,1856.7928
2023-01-27,1881.4983
2023-01-27,1973.7443
2023-01-27,2157.9675
2023-01-27,2351.7358
2023-01-27,2393.1465
2023-01-27,2209.1401
2023-01-27,1938.3785
2023-01-27,1777.9966
2023-01-27,1707.7216
2023-01-27,1641.1794
2023-01-27,1713.9977
2023-01-27,1839.442
2023-01-27,2016.9808
2023-01-27,2268.5808
2023-01-27,2521.0857
2023-01-27,2534.9778
2023-01-27,2478.4348
2023-01-27,2404.5352
2023-01-27,2215.799
2023-01-27,2161.0522
2023-01-27,2015.1415
2023-01-28,1919.2286
2023-01-28,1840.2689
2023-01-28,1828.0616
2023-01-28,1826.35
2023-01-28,1922.9489
2023-01-28,2046.608
2023-01-28,2230.0884
2023-01-28,2316.607
2023-01-28,2257.8992
2023-01-28,2040.0535
2023-01-28,1868.7065
2023-01-28,1809.8898
2023-01-28,1870.8914
2023-01-28,2055.0383
2023-01-28,2084.5151
2023-01-28,2185.3882
2023-01-28,2415.3308
2023-01-28,2539.6426
2023-01-28,2575.1174
2023-01-28,2450.6572
2023-01-28,2321.5532
2023-01-28,2254.3196
2023-01-28,2079.0603
2023-01-28,2012.6432
2023-01-29,1934.7883
2023-01-29,1825.7876
2023-01-29,1789.8416
2023-01-29,1791.5006
2023-01-29,1812.74
2023-01-29,1889.4547
2023-01-29,2002.4379
2023-01-29,2019.7268
2023-01-29,1933.6338
2023-01-29,1986.3457
2023-01-29,1760.951
2023-01-29,1723.9224
2023-01-29,1677.9297
2023-01-29,1759.3572
2023-01-29,1911.0894
2023-01-29,2169.4626
2023-01-29,2332.1309
2023-01-29,2426.007
2023-01-29,2471.982
2023-01-29,2402.332
2023-01-29,2347.4668
2023-01-29,2259.3618
2023-01-29,2145.5923
2023-01-29,2022.1863
2023-01-30,1903.8287
2023-01-30,1860.8005
2023-01-30,1841.2506
2023-01-30,1850.1204
2023-01-30,1860.2
2023-01-30,1895.0398
2023-01-30,2023.8715
2023-01-30,2079.606
2023-01-30,1897.9623
2023-01-30,1614.6653
2023-01-30,1485.5828
2023-01-30,1431.7758
2023-01-30,1391.3458
2023-01-30,1513.8143
2023-01-30,1668.4204
2023-01-30,1884.7507
2023-01-30,2126.4014
2023-01-30,2388.051
2023-01-30,2487.0654
2023-01-30,2406.862
2023-01-30,2358.477
2023-01-30,2253.3567
2023-01-30,2105.186
2023-01-30,1987.4944
2023-01-31,1920.0559
2023-01-31,1832.7347
2023-01-31,1835.5177
2023-01-31,1917.6266
2023-01-31,1972.4248
2023-01-31,2109.9612
2023-01-31,2300.509
2023-01-31,2381.69
2023-01-31,2247.983
2023-01-31,2065.5688
2023-01-31,1976.2632
2023-01-31,1900.9803
2023-01-31,1886.7974
2023-01-31,1911.2488
2023-01-31,2096.053
2023-01-31,2211.0598
2023-01-31,2439.9753
2023-01-31,2616.7686
2023-01-31,2673.168
2023-01-31,2525.6729
2023-01-31,2459.0151
2023-01-31,2332.0515
2023-01-31,2143.319
2023-01-31,2019.26
2023-02-01,1935.4509
2023-02-01,1848.9545
2023-02-01,1825.6002
2023-02-01,1832.2375
2023-02-01,1943.7675
2023-02-01,2114.3826
2023-02-01,2216.4834
2023-02-01,2354.1592
2023-02-01,2396.9956
2023-02-01,2161.1758
2023-02-01,2023.0981
2023-02-01,2160.7607
2023-02-01,1981.085
2023-02-01,1950.9045
2023-02-01,2169.5151
2023-02-01,2330.3145
2023-02-01,2475.167
2023-02-01,2491.9705
2023-02-01,2578.3152
2023-02-01,2512.196
2023-02-01,2448.5293
2023-02-01,2331.2139
2023-02-01,2131.1096
2023-02-01,2002.0481
2023-02-02,1912.175
2023-02-02,1830.6133
2023-02-02,1827.283
2023-02-02,1847.0814
2023-02-02,1896.4354
2023-02-02,2047.5443
2023-02-02,2239.9548
2023-02-02,2292.2048
2023-02-02,2237.7341
2023-02-02,1911.8698
2023-02-02,1754.621
2023-02-02,1672.1228
2023-02-02,1633.3356
2023-02-02,1712.7969
2023-02-02,1780.8862
2023-02-02,1950.7758
2023-02-02,2261.4846
2023-02-02,2540.6802
2023-02-02,2589.9226
2023-02-02,2519.2124
2023-02-02,2460.146
2023-02-02,2465.8982
2023-02-02,2180.53
2023-02-02,2072.9277
2023-02-03,1940.2961
2023-02-03,1881.483
2023-02-03,1854.47
2023-02-03,1942.8066
2023-02-03,2057.6357
2023-02-03,2250.757
2023-02-03,2436.656
2023-02-03,2451.2405
2023-02-03,2239.8826
2023-02-03,1963.3036
2023-02-03,1786.5614
2023-02-03,1680.745
2023-02-03,1710.543
2023-02-03,1732.0557
2023-02-03,1819.942
2023-02-03,2024.3811
2023-02-03,2264.9863
2023-02-03,2563.5496
2023-02-03,2610.157
2023-02-03,2592.5176
2023-02-03,2501.799
2023-02-03,2362.738
2023-02-03,2177.0151
2023-02-03,2054.5527
2023-02-04,1990.7141
2023-02-04,1896.2328
2023-02-04,1866.5917
2023-02-04,1939.842
2023-02-04,2051.3093
2023-02-04,2291.762
2023-02-04,2404.405
2023-02-04,2396.287
2023-02-04,2191.624
2023-02-04,1955.4501
2023-02-04,1752.3562
2023-02-04,1628.4935
2023-02-04,1651.3304
2023-02-04,1655.8036
2023-02-04,1775.3163
2023-02-04,1981.3584
2023-02-04,2238.4976
2023-02-04,2474.205
2023-02-04,2543.505
2023-02-04,2513.328
2023-02-04,2451.0337
2023-02-04,2353.9634
2023-02-04,2167.027
2023-02-04,2025.9307
2023-02-05,1939.419
2023-02-05,1839.8297
2023-02-05,1795.9614
2023-02-05,1807.8394
2023-02-05,1858.1157
2023-02-05,2094.148
2023-02-05,2077.5596
2023-02-05,2104.0833
2023-02-05,1901.0955
2023-02-05,1713.3513
2023-02-05,1513.4467
2023-02-05,1423.8057
2023-02-05,1378.1848
2023-02-05,1491.8055
2023-02-05,1646.5309
2023-02-05,1857.4777
2023-02-05,2125.3674
2023-02-05,2416.7925
2023-02-05,2488.55
2023-02-05,2386.553
2023-02-05,2349.5154
2023-02-05,2266.5781
2023-02-05,2097.6643
2023-02-05,1998.8489
2023-02-06,1929.8025
2023-02-06,1873.5315
2023-02-06,1859.7241
2023-02-06,1873.9163
2023-02-06,1887.4398
2023-02-06,1908.5063
2023-02-06,2008.6328
2023-02-06,2017.8575
2023-02-06,1830.0709
2023-02-06,1638.0559
2023-02-06,1493.9667
2023-02-06,1368.4225
2023-02-06,1502.7758
2023-02-06,1571.6111
2023-02-06,1798.492
2023-02-06,2024.3936
2023-02-06,2139.0183
2023-02-06,2388.5725
2023-02-06,2493.0408
2023-02-06,2405.4023
2023-02-06,2328.922
2023-02-06,2150.1892
2023-02-06,2009.0381
2023-02-06,1945.3967
2023-02-07,1869.5033
2023-02-07,1845.8707
2023-02-07,1829.7538
2023-02-07,1817.2544
2023-02-07,1901.8861
2023-02-07,2075.5557
2023-02-07,2235.6982
2023-02-07,2267.9355
2023-02-07,2092.8396
2023-02-07,1893.3064
2023-02-07,1874.4628
2023-02-07,1887.7633
2023-02-07,2041.3993
2023-02-07,2089.2104
2023-02-07,2194.6104
2023-02-07,2321.4758
2023-02-07,2358.2456
2023-02-07,2517.4478
2023-02-07,2540.922
2023-02-07,2477.5647
2023-02-07,2347.9983
2023-02-07,2171.8171
2023-02-07,1973.8168
2023-02-07,1902.6787
2023-02-08,1857.9048
2023-02-08,1798.9829
2023-02-08,1798.6304
2023-02-08,1820.3624
2023-02-08,1877.1332
2023-02-08,2010.4099
2023-02-08,2180.268
2023-02-08,2217.5151
2023-02-08,2052.1047
2023-02-08,1890.9885
2023-02-08,1816.7534
2023-02-08,1973.7275
2023-02-08,2187.6157
2023-02-08,2236.0325
2023-02-08,2350.439
2023-02-08,2516.669
2023-02-08,2533.3772
2023-02-08,2572.2305
2023-02-08,2565.5564
2023-02-08,2465.0894
2023-02-08,2351.6252
2023-02-08,2183.1238
2023-02-08,2023.3602
2023-02-08,1936.4763
2023-02-09,1819.541
2023-02-09,1788.2777
2023-02-09,1783.4052
2023-02-09,1779.7803
2023-02-09,1834.2208
2023-02-09,1959.2809
2023-02-09,2117.9807
2023-02-09,2167.292
2023-02-09,2032.8671
2023-02-09,1889.5258
2023-02-09,1986.9442
2023-02-09,2192.8662
2023-02-09,2455.8691
2023-02-09,2669.526
2023-02-09,2916.9788
2023-02-09,2929.1785
2023-02-09,2735.0742
2023-02-09,2656.6116
2023-02-09,2670.3801
2023-02-09,2583.8596
2023-02-09,2446.4568
2023-02-09,2227.7559
2023-02-09,2050.003
2023-02-09,1947.5957
2023-02-10,1859.7229
2023-02-10,1841.9014
2023-02-10,1811.9993
2023-02-10,1824.6846
2023-02-10,1901.6887
2023-02-10,2056.8833
2023-02-10,2216.7637
2023-02-10,2169.6133
2023-02-10,2066.8298
2023-02-10,1983.0975
2023-02-10,2201.7512
2023-02-10,2434.5562
2023-02-10,2890.8
2023-02-10,3173.7678
2023-02-10,3192.6995
2023-02-10,3103.7654
2023-02-10,3115.4136
2023-02-10,3024.9395
2023-02-10,2823.679
2023-02-10,2708.9724
2023-02-10,2477.796
2023-02-10,2198.3435
2023-02-10,2021.2089
2023-02-10,1944.0093
2023-02-11,1887.4225
2023-02-11,1826.626
2023-02-11,1787.6929
2023-02-11,1841.887
2023-02-11,1877.3298
2023-02-11,2045.045
2023-02-11,2188.2986
2023-02-11,2187.8037
2023-02-11,2039.7675
2023-02-11,1877.6136
2023-02-11,1985.9569
2023-02-11,2170.4802
2023-02-11,2311.9404
2023-02-11,2423.3984
2023-02-11,2552.0693
2023-02-11,2718.1667
2023-02-11,2777.273
2023-02-11,2707.472
2023-02-11,2589.8545
2023-02-11,2529.2224
2023-02-11,2374.2031
2023-02-11,2204.5295
2023-02-11,1983.5376
2023-02-11,1951.9233
2023-02-12,1825.9479
2023-02-12,1773.4236
2023-02-12,1731.6558
2023-02-12,1745.5197
2023-02-12,1784.8982
2023-02-12,1842.7521
2023-02-12,1964.769
2023-02-12,1991.3081
2023-02-12,1774.8402
2023-02-12,1751.0084
2023-02-12,1838.4225
2023-02-12,2154.3308
2023-02-12,2428.751
2023-02-12,2819.8247
2023-02-12,2947.3262
2023-02-12,2997.5046
2023-02-12,3196.7905
2023-02-12,2751.482
2023-02-12,2776.0247
2023-02-12,2638.6777
2023-02-12,2505.6885
2023-02-12,2185.8254
2023-02-12,1974.7305
2023-02-12,1866.6288
2023-02-13,1806.7161
2023-02-13,1731.3586
2023-02-13,1700.335
2023-02-13,1703.874
2023-02-13,1714.6127
2023-02-13,1746.9747
2023-02-13,1848.2083
2023-02-13,1833.1633
2023-02-13,1691.4784
2023-02-13,1660.9984
2023-02-13,1936.3635
2023-02-13,2465.0442
2023-02-13,2677.4888
2023-02-13,2976.4326
2023-02-13,2753.7607
2023-02-13,2828.0544
2023-02-13,2904.267
2023-02-13,2875.8506
2023-02-13,2736.8804
2023-02-13,2708.5913
2023-02-13,2372.1016
2023-02-13,2279.2751
2023-02-13,1954.9424
2023-02-13,1864.8662
2023-02-14,1790.3174
2023-02-14,1755.5958
2023-02-14,1742.9224
2023-02-14,1759.1453
2023-02-14,1832.662
2023-02-14,1971.9086
2023-02-14,2113.8372
2023-02-14,2134.5708
2023-02-14,2014.6304
2023-02-14,1837.0074
2023-02-14,1754.4989
2023-02-14,1980.8622
2023-02-14,2136.989
2023-02-14,2064.8193
2023-02-14,1831.0404
2023-02-14,1987.3058
2023-02-14,2232.2627
2023-02-14,2458.058
2023-02-14,2561.2554
2023-02-14,2478.6152
2023-02-14,2331.99
2023-02-14,2127.392
2023-02-14,2001.1913
2023-02-14,1866.9567
2023-02-15,1817.8649
2023-02-15,1772.444
2023-02-15,1761.219
2023-02-15,1769.0216
2023-02-15,1821.6115
2023-02-15,1970.61
2023-02-15,2098.3003
2023-02-15,2167.4148
2023-02-15,2171.675
2023-02-15,2263.3289
