Date,Predicted_Load
2023-01-24,2526.2979
2023-01-24,2230.7256
2023-01-24,1956.5614
2023-01-24,1932.6832
2023-01-24,1808.177
2023-01-24,1827.3499
2023-01-24,1787.9587
2023-01-24,1972.5667
2023-01-24,2149.704
2023-01-24,2280.4963
2023-01-24,2591.7068
2023-01-24,2544.8853
2023-01-24,2529.1965
2023-01-24,2372.3123
2023-01-24,2265.5913
2023-01-24,2184.5452
2023-01-24,2018.8228
2023-01-25,1986.0083
2023-01-25,1954.0643
2023-01-25,1924.4595
2023-01-25,1907.4999
2023-01-25,2050.3884
2023-01-25,2194.5193
2023-01-25,2404.8623
2023-01-25,2412.575
2023-01-25,2349.1294
2023-01-25,2038.766
2023-01-25,1968.732
2023-01-25,1767.6125
2023-01-25,1810.6106
2023-01-25,1734.636
2023-01-25,1911.1849
2023-01-25,2074.9893
2023-01-25,2214.5525
2023-01-25,2560.0217
2023-01-25,2625.5305
2023-01-25,2621.7185
2023-01-25,2480.8533
2023-01-25,2312.6028
2023-01-25,2154.9697
2023-01-25,2009.9177
2023-01-26,1911.5155
2023-01-26,1958.3442
2023-01-26,1929.6573
2023-01-26,1903.2712
2023-01-26,1982.3212
2023-01-26,2051.5322
2023-01-26,2189.8413
2023-01-26,2299.6343
2023-01-26,2160.9448
2023-01-26,1926.0626
2023-01-26,1818.7716
2023-01-26,1667.774
2023-01-26,1743.4031
2023-01-26,1775.825
2023-01-26,1875.4443
2023-01-26,2029.3838
2023-01-26,2155.0325
2023-01-26,2636.4329
2023-01-26,2594.0762
2023-01-26,2557.1318
2023-01-26,2491.1855
2023-01-26,2402.7158
2023-01-26,2156.3596
2023-01-26,2052.9558
2023-01-27,1947.9095
2023-01-27,1873.4277
2023-01-27,1840.3193
2023-01-27,1871.0886
2023-01-27,2009.2634
2023-01-27,2186.3865
2023-01-27,2416.455
2023-01-27,2443.3767
2023-01-27,2213.7363
2023-01-27,1977.1908
2023-01-27,1805.7102
2023-01-27,1710.9387
2023-01-27,1741.8649
2023-01-27,1768.9512
2023-01-27,1902.713
2023-01-27,2047.8865
2023-01-27,2272.9158
2023-01-27,2541.3853
2023-01-27,2478.1545
2023-01-27,2413.6746
2023-01-27,2380.2446
2023-01-27,2139.1104
2023-01-27,2038.4203
2023-01-27,1908.1923
2023-01-28,1853.7899
2023-01-28,1804.2161
2023-01-28,1812.4243
2023-01-28,1757.7015
2023-01-28,1852.357
2023-01-28,1985.6707
2023-01-28,2156.0835
2023-01-28,2247.388
2023-01-28,2219.7031
2023-01-28,1977.1941
2023-01-28,1891.7083
2023-01-28,1692.1067
2023-01-28,1980.7438
2023-01-28,2065.1162
2023-01-28,2146.5757
2023-01-28,2128.0215
2023-01-28,2418.835
2023-01-28,2613.7761
2023-01-28,2578.5574
2023-01-28,2471.854
2023-01-28,2431.9016
2023-01-28,2210.9417
2023-01-28,2120.2808
2023-01-28,2025.7762
2023-01-29,1964.2278
2023-01-29,1856.544
2023-01-29,1814.221
2023-01-29,1783.6348
2023-01-29,1829.4994
2023-01-29,1898.8787
2023-01-29,2038.6517
2023-01-29,2042.5684
2023-01-29,1960.1366
2023-01-29,1975.9269
2023-01-29,1858.1649
2023-01-29,1673.2307
2023-01-29,1700.816
2023-01-29,1723.8545
2023-01-29,1926.4822
2023-01-29,2168.8047
2023-01-29,2245.5208
2023-01-29,2477.7861
2023-01-29,2443.1218
2023-01-29,2420.4138
2023-01-29,2378.4768
2023-01-29,2284.1982
2023-01-29,2165.5093
2023-01-29,2035.8365
2023-01-30,1953.3157
2023-01-30,1905.476
2023-01-30,1886.295
2023-01-30,1863.0636
2023-01-30,1864.6251
2023-01-30,1917.1796
2023-01-30,2103.4524
2023-01-30,2061.3203
2023-01-30,2055.5686
2023-01-30,1612.3665
2023-01-30,1512.6852
2023-01-30,1498.7885
2023-01-30,1389.1936
2023-01-30,1513.9382
2023-01-30,1757.5363
2023-01-30,1887.0527
2023-01-30,2137.571
2023-01-30,2447.71
2023-01-30,2446.974
2023-01-30,2427.2034
2023-01-30,2368.7778
2023-01-30,2237.3
2023-01-30,2072.5923
2023-01-30,1922.0957
2023-01-31,1888.0221
2023-01-31,1818.1542
2023-01-31,1826.9076
2023-01-31,1915.0789
2023-01-31,1996.3964
2023-01-31,2143.6846
2023-01-31,2316.962
2023-01-31,2395.8557
2023-01-31,2278.0513
2023-01-31,2128.5803
2023-01-31,2057.7466
2023-01-31,1964.9697
2023-01-31,1889.3896
2023-01-31,2005.1561
2023-01-31,2098.3813
2023-01-31,2258.2095
2023-01-31,2374.1313
2023-01-31,2601.769
2023-01-31,2676.342
2023-01-31,2540.2937
2023-01-31,2423.2715
2023-01-31,2291.384
2023-01-31,2212.6616
2023-01-31,2050.066
2023-02-01,2018.2836
2023-02-01,1930.8145
2023-02-01,1901.8037
2023-02-01,1842.179
2023-02-01,1953.3364
2023-02-01,2110.4326
2023-02-01,2205.721
2023-02-01,2350.2476
2023-02-01,2356.4062
2023-02-01,2178.0132
2023-02-01,2096.231
2023-02-01,2175.4282
2023-02-01,2048.39
2023-02-01,1942.4785
2023-02-01,2213.0706
2023-02-01,2360.1663
2023-02-01,2549.5383
2023-02-01,2559.2278
2023-02-01,2577.6755
2023-02-01,2519.8992
2023-02-01,2430.0957
2023-02-01,2259.5261
2023-02-01,2126.2676
2023-02-01,1940.8291
2023-02-02,1878.2389
2023-02-02,1809.0222
2023-02-02,1747.1011
2023-02-02,1808.9175
2023-02-02,1850.4109
2023-02-02,2037.9125
2023-02-02,2224.9377
2023-02-02,2246.0447
2023-02-02,2160.4158
2023-02-02,1842.1321
2023-02-02,1684.1528
2023-02-02,1636.1835
2023-02-02,1607.6959
2023-02-02,1711.0032
2023-02-02,1802.6699
2023-02-02,1926.8516
2023-02-02,2265.4963
2023-02-02,2643.038
2023-02-02,2562.0168
2023-02-02,2564.2039
2023-02-02,2552.398
2023-02-02,2365.6182
2023-02-02,2216.0938
2023-02-02,1986.2185
2023-02-03,1918.0273
2023-02-03,1866.6005
2023-02-03,1856.8826
2023-02-03,1974.7463
2023-02-03,2068.499
2023-02-03,2291.1536
2023-02-03,2535.0447
2023-02-03,2503.7517
2023-02-03,2243.2732
2023-02-03,1965.965
2023-02-03,1798.6724
2023-02-03,1727.642
2023-02-03,1778.2227
2023-02-03,1835.992
2023-02-03,1976.2283
2023-02-03,2064.3079
2023-02-03,2246.4824
2023-02-03,2533.3083
2023-02-03,2489.9348
2023-02-03,2583.1987
2023-02-03,2472.064
2023-02-03,2310.8657
2023-02-03,2167.2915
2023-02-03,1953.5007
2023-02-04,1908.1624
2023-02-04,1894.5315
2023-02-04,1829.8851
2023-02-04,1894.4755
2023-02-04,2034.8862
2023-02-04,2277.7212
2023-02-04,2326.082
2023-02-04,2295.1792
2023-02-04,2208.1814
2023-02-04,1922.538
2023-02-04,1731.8534
2023-02-04,1649.9113
2023-02-04,1692.7394
2023-02-04,1742.45
2023-02-04,1873.5046
2023-02-04,2018.2244
2023-02-04,2212.2744
2023-02-04,2474.521
2023-02-04,2630.3953
2023-02-04,2510.5315
2023-02-04,2450.0498
2023-02-04,2322.3828
2023-02-04,2167.8926
2023-02-04,1969.2645
2023-02-05,1944.6771
2023-02-05,1873.4028
2023-02-05,1806.464
2023-02-05,1784.6282
2023-02-05,1787.723
2023-02-05,1997.2125
2023-02-05,2024.298
2023-02-05,2015.5582
2023-02-05,1880.2573
2023-02-05,1810.6578
2023-02-05,1560.2491
2023-02-05,1509.0249
2023-02-05,1430.7511
2023-02-05,1493.0781
2023-02-05,1610.8184
2023-02-05,1801.9357
2023-02-05,2109.3333
2023-02-05,2465.7776
2023-02-05,2459.2073
2023-02-05,2435.6392
2023-02-05,2369.107
2023-02-05,2204.9102
2023-02-05,2138.8313
2023-02-05,1953.471
2023-02-06,1892.7513
2023-02-06,1829.5697
2023-02-06,1811.2809
2023-02-06,1827.8123
2023-02-06,1866.9901
2023-02-06,1836.0029
2023-02-06,1955.2471
2023-02-06,1996.5525
2023-02-06,1718.0228
2023-02-06,1631.7407
2023-02-06,1487.0527
2023-02-06,1429.255
2023-02-06,1474.3577
2023-02-06,1592.9451
2023-02-06,1833.393
2023-02-06,2070.9321
2023-02-06,2117.5862
2023-02-06,2370.0781
2023-02-06,2439.014
2023-02-06,2341.2458
2023-02-06,2331.7097
2023-02-06,2152.084
2023-02-06,1968.9647
2023-02-06,1884.2614
2023-02-07,1893.7972
2023-02-07,1839.9882
2023-02-07,1804.1744
2023-02-07,1827.073
2023-02-07,1874.4442
2023-02-07,2032.4425
2023-02-07,2249.23
2023-02-07,2240.9143
2023-02-07,2141.746
2023-02-07,1931.8168
2023-02-07,1830.7238
2023-02-07,1910.3777
2023-02-07,1962.2021
2023-02-07,2013.7167
2023-02-07,2166.8625
2023-02-07,2198.1316
2023-02-07,2362.688
2023-02-07,2481.3298
2023-02-07,2570.6685
2023-02-07,2502.3948
2023-02-07,2384.2197
2023-02-07,2175.6794
2023-02-07,1964.4266
2023-02-07,1903.7786
2023-02-08,1941.3785
2023-02-08,1868.4203
2023-02-08,1831.0532
2023-02-08,1819.6172
2023-02-08,1857.1355
2023-02-08,2045.0133
2023-02-08,2129.884
2023-02-08,2225.2944
2023-02-08,2113.9255
2023-02-08,1955.2842
2023-02-08,1839.5526
2023-02-08,2120.187
2023-02-08,2159.524
2023-02-08,2257.114
2023-02-08,2392.0906
2023-02-08,2484.0715
2023-02-08,2664.6658
2023-02-08,2590.6323
2023-02-08,2646.6772
2023-02-08,2484.738
2023-02-08,2355.0935
2023-02-08,2202.7014
2023-02-08,2057.3193
2023-02-08,1915.4998
2023-02-09,1769.7379
2023-02-09,1745.1371
2023-02-09,1754.1937
2023-02-09,1730.42
2023-02-09,1774.2571
2023-02-09,1948.2997
2023-02-09,2062.4404
2023-02-09,2118.9893
2023-02-09,2027.3805
2023-02-09,1858.7133
2023-02-09,1958.0442
2023-02-09,2346.3103
2023-02-09,2477.1816
2023-02-09,2632.8047
2023-02-09,2974.5916
2023-02-09,3030.2441
2023-02-09,2761.2388
2023-02-09,2670.3604
2023-02-09,2737.5786
2023-02-09,2535.1052
2023-02-09,2493.597
2023-02-09,2284.668
2023-02-09,2134.5415
2023-02-09,1975.4706
2023-02-10,1853.5204
2023-02-10,1790.6508
2023-02-10,1750.487
2023-02-10,1777.0813
2023-02-10,1836.797
2023-02-10,1995.0912
2023-02-10,2178.3582
2023-02-10,2141.6646
2023-02-10,2133.7742
2023-02-10,2033.0022
2023-02-10,2352.2095
2023-02-10,2552.6685
2023-02-10,2899.2874
2023-02-10,3339.8577
2023-02-10,3203.5974
2023-02-10,3136.3298
2023-02-10,3095.297
2023-02-10,2904.7441
2023-02-10,2892.0657
2023-02-10,2723.179
2023-02-10,2450.808
2023-02-10,2193.9233
2023-02-10,1984.4558
2023-02-10,1945.5118
2023-02-11,1886.8577
2023-02-11,1812.0104
2023-02-11,1752.4131
2023-02-11,1810.794
2023-02-11,1868.8873
2023-02-11,2010.4194
2023-02-11,2140.578
2023-02-11,2215.8345
2023-02-11,1954.545
2023-02-11,1909.982
2023-02-11,2025.1067
2023-02-11,2144.6316
2023-02-11,2179.1091
2023-02-11,2493.9048
2023-02-11,2635.4932
2023-02-11,2651.5884
2023-02-11,2741.4277
2023-02-11,2649.7166
2023-02-11,2639.1816
2023-02-11,2493.305
2023-02-11,2339.0193
2023-02-11,2176.4744
2023-02-11,1936.5111
2023-02-11,1978.9529
2023-02-12,1842.19
2023-02-12,1798.9751
2023-02-12,1745.2155
2023-02-12,1744.6752
2023-02-12,1726.8729
2023-02-12,1819.5836
2023-02-12,1937.1311
2023-02-12,2026.3464
2023-02-12,1749.6674
2023-02-12,1727.3374
2023-02-12,1919.843
2023-02-12,2078.089
2023-02-12,2188.2788
2023-02-12,2460.1792
2023-02-12,2740.5508
2023-02-12,2975.827
2023-02-12,3197.6213
2023-02-12,2648.3684
2023-02-12,3012.8542
2023-02-12,2566.6147
2023-02-12,2477.3904
2023-02-12,2133.293
2023-02-12,2009.4052
2023-02-12,1875.2533
2023-02-13,1802.9718
2023-02-13,1750.8097
2023-02-13,1683.5721
2023-02-13,1659.0464
2023-02-13,1635.1211
2023-02-13,1682.9419
2023-02-13,1817.24
2023-02-13,1816.0525
2023-02-13,1753.1156
2023-02-13,1597.337
2023-02-13,1917.5988
2023-02-13,2334.018
2023-02-13,2662.956
2023-02-13,2860.112
2023-02-13,2682.071
2023-02-13,2800.4038
2023-02-13,2944.7932
2023-02-13,2847.2559
2023-02-13,2756.834
2023-02-13,2604.179
2023-02-13,2297.3784
2023-02-13,2157.4521
2023-02-13,1914.9421
2023-02-13,1800.036
2023-02-14,1828.4088
2023-02-14,1707.0233
2023-02-14,1739.8491
2023-02-14,1747.3082
2023-02-14,1799.7736
2023-02-14,1940.5507
2023-02-14,2064.1785
2023-02-14,2160.5156
2023-02-14,1969.2769
2023-02-14,1702.1259
2023-02-14,1732.698
2023-02-14,1977.9778
2023-02-14,2300.4565
2023-02-14,2168.7888
2023-02-14,1783.3379
2023-02-14,1989.7599
2023-02-14,2250.3804
2023-02-14,2423.259
2023-02-14,2489.5115
2023-02-14,2475.043
2023-02-14,2318.252
2023-02-14,2138.5032
2023-02-14,1955.1028
2023-02-14,1878.4484
2023-02-15,1730.554
2023-02-15,1773.8848
2023-02-15,1743.9495
2023-02-15,1801.301
2023-02-15,1806.0671
2023-02-15,1940.9054
2023-02-15,2092.6584
2023-02-15,2152.1816
2023-02-15,2206.9104
2023-02-15,2378.2263
2023-02-15,2327.8267
